date,price,sma200d,mayerMultiple
2021-08-29,48948.35,46108.07,1.0616
2021-08-30,47125.77,46104.24,1.0222
2021-08-31,47219.24,46102.71,1.0242
2021-09-01,48688.54,46110.11,1.0559
2021-09-02,49369.59,46112.81,1.0706
2021-09-03,49860.53,46121.56,1.0811
2021-09-04,49919.58,46125.45,1.0823
2021-09-05,51747.64,46123.07,1.1219
2021-09-06,52640.59,46128.02,1.1412
2021-09-07,46854.40,46083.19,1.0167
2021-09-08,46187.98,46034.82,1.0033
2021-09-09,46448.77,45979.56,1.0102
2021-09-10,44765.28,45933.63,0.9746
2021-09-11,45098.59,45916.32,0.9822
2021-09-12,46180.61,45899.38,1.0061
2021-09-13,44991.52,45886.50,0.9805
2021-09-14,47022.62,45890.45,1.0247
2021-09-15,48167.19,45902.12,1.0493
2021-09-16,47797.33,45914.31,1.0410
2021-09-17,47213.79,45902.20,1.0286
2021-09-18,48204.01,45901.70,1.0502
2021-09-19,47218.47,45884.34,1.0291
2021-09-20,42855.51,45856.25,0.9346
2021-09-21,40526.49,45814.88,0.8846
2021-09-22,43577.57,45787.92,0.9517
2021-09-23,44861.30,45756.79,0.9804
2021-09-24,42803.31,45710.37,0.9364
2021-09-25,42735.27,45650.35,0.9361
2021-09-26,43131.29,45585.42,0.9462
2021-09-27,42496.79,45508.67,0.9338
2021-09-28,41223.79,45428.12,0.9075
2021-09-29,41453.95,45328.94,0.9145
2021-09-30,43781.55,45248.32,0.9676
2021-10-01,48078.13,45208.11,1.0635
2021-10-02,47792.44,45164.57,1.0582
2021-10-03,48202.62,45112.16,1.0685
2021-10-04,49288.50,45069.95,1.0936
2021-10-05,51558.05,45036.90,1.1448
2021-10-06,55419.80,45022.76,1.2309
2021-10-07,53805.16,45004.54,1.1955
2021-10-08,53933.53,45001.95,1.1985
2021-10-09,55010.92,45004.18,1.2224
2021-10-10,54701.28,45014.71,1.2152
2021-10-11,57289.19,45043.42,1.2719
2021-10-12,56196.18,45050.31,1.2474
2021-10-13,57348.89,45056.96,1.2728
2021-10-14,57384.04,45065.31,1.2734
2021-10-15,61446.08,45084.69,1.3629
2021-10-16,60932.06,45095.93,1.3512
2021-10-17,61462.22,45109.28,1.3625
2021-10-18,61977.06,45125.07,1.3735
2021-10-19,64290.90,45151.36,1.4239
2021-10-20,66061.80,45195.26,1.4617
2021-10-21,62373.89,45216.12,1.3795
2021-10-22,60750.97,45226.09,1.3433
2021-10-23,61250.08,45241.92,1.3538
2021-10-24,60865.45,45264.92,1.3446
2021-10-25,63031.67,45290.26,1.3917
2021-10-26,60393.98,45301.97,1.3331
2021-10-27,58563.34,45296.53,1.2929
2021-10-28,60564.57,45299.69,1.3370
2021-10-29,62230.81,45311.31,1.3734
2021-10-30,61742.92,45302.80,1.3629
2021-10-31,61432.97,45295.62,1.3563
2021-11-01,61092.10,45284.92,1.3491
2021-11-02,63024.75,45292.19,1.3915
2021-11-03,62955.98,45305.56,1.3896
2021-11-04,61393.89,45330.59,1.3544
2021-11-05,61005.84,45356.62,1.3450
2021-11-06,61455.05,45381.53,1.3542
2021-11-07,63043.83,45426.62,1.3878
2021-11-08,67541.76,45504.92,1.4843
2021-11-09,67095.59,45585.62,1.4719
2021-11-10,64756.08,45658.00,1.4183
2021-11-11,64962.93,45738.08,1.4203
2021-11-12,64078.97,45788.76,1.3994
2021-11-13,64397.79,45835.61,1.4050
2021-11-14,65032.23,45886.84,1.4172
2021-11-15,63753.50,45937.77,1.3878
2021-11-16,60322.50,45950.67,1.3128
2021-11-17,60154.31,45962.13,1.3088
2021-11-18,56794.16,45963.24,1.2356
2021-11-19,58014.07,45967.09,1.2621
2021-11-20,59749.47,45997.22,1.2990
2021-11-21,59032.62,46005.67,1.2832
2021-11-22,56383.57,46004.95,1.2256
2021-11-23,57642.27,46006.46,1.2529
2021-11-24,57141.83,45998.49,1.2423
2021-11-25,59008.66,46002.09,1.2827
2021-11-26,53800.62,45991.58,1.1698
2021-11-27,54635.88,45981.69,1.1882
2021-11-28,57248.57,46013.08,1.2442
2021-11-29,57920.71,46055.84,1.2576
2021-11-30,57097.01,46091.33,1.2388
2021-12-01,57180.61,46142.00,1.2392
2021-12-02,56582.89,46194.80,1.2249
2021-12-03,53671.62,46245.70,1.1606
2021-12-04,49159.74,46277.54,1.0623
2021-12-05,49327.09,46335.97,1.0646
2021-12-06,50535.43,46384.65,1.0895
2021-12-07,50574.47,46451.65,1.0888
2021-12-08,50500.65,46515.93,1.0857
2021-12-09,47937.82,46581.75,1.0291
2021-12-10,47437.23,46625.79,1.0174
2021-12-11,49321.77,46681.05,1.0566
2021-12-12,50136.57,46735.76,1.0728
2021-12-13,46785.33,46777.13,1.0002
2021-12-14,48292.68,46840.61,1.0310
2021-12-15,48830.62,46911.35,1.0409
2021-12-16,47663.47,46971.41,1.0147
2021-12-17,46334.48,47016.52,0.9855
2021-12-18,46904.87,47067.73,0.9965
2021-12-19,46876.43,47113.92,0.9950
2021-12-20,46954.76,47152.89,0.9958
2021-12-21,49082.06,47213.88,1.0396
2021-12-22,48692.10,47280.29,1.0299
2021-12-23,50712.97,47355.25,1.0709
2021-12-24,50783.83,47440.55,1.0705
2021-12-25,50590.45,47526.13,1.0645
2021-12-26,50798.31,47593.25,1.0673
2021-12-27,50796.38,47663.10,1.0657
2021-12-28,47673.04,47715.54,0.9991
2021-12-29,46470.32,47769.55,0.9728
2021-12-30,47102.46,47810.43,0.9852
2021-12-31,46355.12,47839.93,0.9690
2022-01-01,47560.01,47876.46,0.9934
2022-01-02,47352.56,47921.89,0.9881
2022-01-03,46453.43,47964.07,0.9685
2022-01-04,45905.96,48015.02,0.9561
2022-01-05,43530.94,48054.90,0.9059
2022-01-06,43144.97,48092.62,0.8971
2022-01-07,41512.78,48141.61,0.8623
2022-01-08,41799.81,48188.64,0.8674
2022-01-09,41886.50,48230.02,0.8685
2022-01-10,41816.95,48265.81,0.8664
2022-01-11,42768.18,48321.23,0.8851
2022-01-12,43961.03,48381.58,0.9086
2022-01-13,42626.87,48422.19,0.8803
2022-01-14,43102.65,48465.82,0.8893
2022-01-15,43206.67,48502.18,0.8908
2022-01-16,43168.86,48542.70,0.8893
2022-01-17,42211.27,48586.23,0.8688
2022-01-18,42431.23,48629.47,0.8725
2022-01-19,41787.72,48665.47,0.8587
2022-01-20,40756.13,48692.47,0.8370
2022-01-21,36492.29,48705.37,0.7492
2022-01-22,34996.39,48709.74,0.7185
2022-01-23,36271.05,48721.43,0.7445
2022-01-24,36659.73,48740.63,0.7521
2022-01-25,36952.59,48755.82,0.7579
2022-01-26,36825.82,48771.90,0.7551
2022-01-27,37021.94,48785.71,0.7589
2022-01-28,37768.85,48808.88,0.7738
2022-01-29,38088.29,48836.11,0.7799
2022-01-30,37983.51,48862.04,0.7774
2022-01-31,38462.67,48895.82,0.7866
2022-02-01,38787.96,48932.48,0.7927
2022-02-02,36942.33,48959.45,0.7545
2022-02-03,37057.65,48986.20,0.7565
2022-02-04,41079.91,49037.18,0.8377
2022-02-05,41508.58,49095.89,0.8455
2022-02-06,42358.23,49147.08,0.8619
2022-02-07,43888.98,49204.99,0.8920
2022-02-08,44167.44,49258.63,0.8966
2022-02-09,44405.07,49309.82,0.9005
2022-02-10,43614.34,49352.30,0.8837
2022-02-11,42357.32,49376.86,0.8578
2022-02-12,42173.46,49392.09,0.8539
2022-02-13,42195.59,49403.37,0.8541
2022-02-14,42646.16,49416.17,0.8630
2022-02-15,44511.91,49429.79,0.9005
2022-02-16,44065.71,49441.15,0.8913
2022-02-17,40610.02,49444.35,0.8213
2022-02-18,40044.22,49448.05,0.8098
2022-02-19,40095.89,49457.09,0.8107
2022-02-20,38551.62,49450.98,0.7796
2022-02-21,37098.04,49431.76,0.7505
2022-02-22,38202.59,49408.82,0.7732
2022-02-23,37308.27,49372.94,0.7556
2022-02-24,38283.79,49344.49,0.7758
2022-02-25,39323.77,49309.79,0.7975
2022-02-26,39056.58,49277.62,0.7926
2022-02-27,37664.78,49237.57,0.7650
2022-02-28,43179.25,49231.43,0.8771
2022-03-01,44334.46,49214.52,0.9008
2022-03-02,43984.58,49198.82,0.8940
2022-03-03,42492.77,49175.91,0.8641
2022-03-04,39106.41,49141.52,0.7958
2022-03-05,39383.88,49114.87,0.8019
2022-03-06,38399.34,49082.09,0.7823
2022-03-07,38146.73,49039.59,0.7779
2022-03-08,38725.48,48987.02,0.7905
2022-03-09,41989.40,48951.61,0.8578
2022-03-10,39482.26,48902.21,0.8074
2022-03-11,38825.36,48848.38,0.7948
2022-03-12,38951.13,48803.51,0.7981
2022-03-13,37808.32,48747.54,0.7756
2022-03-14,39649.05,48709.83,0.8140
2022-03-15,39356.81,48661.37,0.8088
2022-03-16,41101.77,48622.62,0.8453
2022-03-17,40966.42,48582.71,0.8432
2022-03-18,41826.12,48556.21,0.8614
2022-03-19,42193.16,48531.08,0.8694
2022-03-20,41294.72,48494.11,0.8515
2022-03-21,41064.43,48452.59,0.8475
2022-03-22,42383.17,48415.20,0.8754
2022-03-23,42734.20,48379.27,0.8833
2022-03-24,43974.59,48340.41,0.9097
2022-03-25,44347.03,48298.94,0.9182
2022-03-26,44519.93,48287.27,0.9220
2022-03-27,46777.21,48290.21,0.9687
2022-03-28,47223.65,48294.09,0.9778
2022-03-29,47463.71,48307.58,0.9825
2022-03-30,47123.30,48317.70,0.9753
2022-03-31,45562.21,48314.61,0.9430
2022-04-01,46250.34,48320.90,0.9571
2022-04-02,45939.90,48315.49,0.9508
2022-04-03,46440.54,48306.86,0.9614
2022-04-04,46663.00,48301.19,0.9661
2022-04-05,45693.04,48293.58,0.9462
2022-04-06,43304.94,48269.09,0.8972
2022-04-07,43569.05,48250.84,0.9030
2022-04-08,42222.07,48247.67,0.8751
2022-04-09,42680.99,48258.44,0.8844
2022-04-10,42264.46,48251.88,0.8759
2022-04-11,39544.03,48225.29,0.8200
2022-04-12,40096.37,48211.76,0.8317
2022-04-13,41152.76,48203.85,0.8537
2022-04-14,39916.50,48187.77,0.8284
2022-04-15,40527.33,48177.92,0.8412
2022-04-16,40439.59,48174.00,0.8394
2022-04-17,39704.78,48165.26,0.8243
2022-04-18,40818.88,48150.44,0.8477
2022-04-19,41489.66,48117.50,0.8623
2022-04-20,41395.64,48085.52,0.8609
2022-04-21,40457.50,48046.79,0.8420
2022-04-22,39737.97,47999.04,0.8279
2022-04-23,39582.45,47939.16,0.8257
2022-04-24,39511.65,47859.62,0.8256
2022-04-25,40473.75,47792.96,0.8469
2022-04-26,38072.80,47713.66,0.7979
2022-04-27,39218.54,47634.70,0.8233
2022-04-28,39747.99,47559.93,0.8357
2022-04-29,38609.51,47466.53,0.8134
2022-04-30,37714.09,47374.12,0.7961
2022-05-01,38459.23,47279.67,0.8134
2022-05-02,38566.06,47185.59,0.8173
2022-05-03,37704.41,47066.88,0.8011
2022-05-04,39641.85,46960.43,0.8442
2022-05-05,36502.02,46835.62,0.7794
2022-05-06,36043.00,46705.95,0.7717
2022-05-07,35508.71,46562.04,0.7626
2022-05-08,34058.91,46402.03,0.7340
2022-05-09,30457.92,46242.45,0.6587
2022-05-10,30990.74,46093.65,0.6723
2022-05-11,28796.56,45931.38,0.6269
2022-05-12,29030.71,45772.21,0.6342
2022-05-13,29285.93,45603.48,0.6422
2022-05-14,30051.94,45451.77,0.6612
2022-05-15,31182.62,45314.86,0.6881
2022-05-16,29889.61,45161.49,0.6618
2022-05-17,30438.19,45002.53,0.6764
2022-05-18,28771.22,44837.67,0.6417
2022-05-19,30257.89,44681.79,0.6772
2022-05-20,29224.25,44522.45,0.6564
2022-05-21,29420.08,44354.43,0.6633
2022-05-22,30331.88,44191.31,0.6864
2022-05-23,29088.25,44029.78,0.6606
2022-05-24,29643.68,43872.97,0.6757
2022-05-25,29577.26,43713.58,0.6766
2022-05-26,29332.49,43545.02,0.6736
2022-05-27,28612.04,43350.38,0.6600
2022-05-28,29045.52,43160.13,0.6730
2022-05-29,29430.07,42983.50,0.6847
2022-05-30,31735.95,42817.36,0.7412
2022-05-31,31831.41,42656.12,0.7462
2022-06-01,29825.92,42483.26,0.7021
2022-06-02,30504.27,42310.62,0.7210
2022-06-03,29662.67,42140.17,0.7039
2022-06-04,29792.41,41987.52,0.7096
2022-06-05,29915.41,41836.32,0.7151
2022-06-06,31333.68,41709.02,0.7512
2022-06-07,31175.03,41574.83,0.7499
2022-06-08,30228.46,41427.22,0.7297
2022-06-09,30064.49,41282.38,0.7283
2022-06-10,29070.40,41145.82,0.7065
2022-06-11,28360.79,40999.41,0.6917
2022-06-12,26830.28,40847.85,0.6568
2022-06-13,22316.26,40664.39,0.5488
2022-06-14,22072.87,40505.75,0.5449
2022-06-15,22520.79,40345.17,0.5582
2022-06-16,20310.18,40160.48,0.5057
2022-06-17,20464.93,39973.20,0.5120
2022-06-18,19013.87,39782.79,0.4779
2022-06-19,20492.30,39599.35,0.5175
2022-06-20,20571.63,39419.29,0.5219
2022-06-21,20688.47,39254.37,0.5270
2022-06-22,20003.17,39108.59,0.5115
2022-06-23,21097.10,38967.44,0.5414
2022-06-24,21299.08,38821.26,0.5486
2022-06-25,21468.34,38675.73,0.5551
2022-06-26,21066.62,38528.56,0.5468
2022-06-27,20751.05,38392.62,0.5405
2022-06-28,20263.22,38256.75,0.5297
2022-06-29,20080.95,38110.55,0.5269
2022-06-30,19332.91,37956.53,0.5093
2022-07-01,19341.86,37819.31,0.5114
2022-07-02,19231.83,37674.01,0.5105
2022-07-03,19276.51,37526.24,0.5137
2022-07-04,20226.30,37389.05,0.5410
2022-07-05,20193.34,37258.35,0.5420
2022-07-06,20560.84,37126.63,0.5538
2022-07-07,21651.42,37000.50,0.5852
2022-07-08,21813.79,36874.80,0.5916
2022-07-09,21585.13,36737.31,0.5876
2022-07-10,20831.27,36598.01,0.5692
2022-07-11,19971.33,36444.30,0.5480
2022-07-12,19339.15,36287.08,0.5329
2022-07-13,20155.53,36134.90,0.5578
2022-07-14,20552.90,35983.68,0.5712
2022-07-15,20831.72,35833.85,0.5813
2022-07-16,21196.51,35701.47,0.5937
2022-07-17,20827.89,35573.26,0.5855
2022-07-18,22305.71,35449.27,0.6292
2022-07-19,23371.20,35334.36,0.6614
2022-07-20,23280.94,35212.96,0.6611
2022-07-21,23152.41,35091.96,0.6598
2022-07-22,22706.08,34973.22,0.6492
2022-07-23,22484.46,34856.11,0.6451
2022-07-24,22653.36,34751.73,0.6519
2022-07-25,21510.13,34643.55,0.6209
2022-07-26,21181.66,34541.90,0.6132
2022-07-27,22898.42,34447.39,0.6647
2022-07-28,23838.56,34357.15,0.6938
2022-07-29,23950.74,34267.82,0.6989
2022-07-30,23623.43,34172.10,0.6913
2022-07-31,23356.17,34069.07,0.6856
2022-08-01,23331.44,33972.59,0.6868
2022-08-02,23031.43,33872.24,0.6799
2022-08-03,22809.75,33770.25,0.6754
2022-08-04,22628.33,33667.55,0.6721
2022-08-05,23248.97,33572.74,0.6925
2022-08-06,22996.28,33475.56,0.6870
2022-08-07,23153.66,33382.39,0.6936
2022-08-08,23803.65,33297.63,0.7149
2022-08-09,23186.29,33231.10,0.6977
2022-08-10,23923.06,33175.74,0.7211
2022-08-11,23934.44,33114.05,0.7228
2022-08-12,24396.31,33052.73,0.7381
2022-08-13,24426.22,32990.10,0.7404
2022-08-14,24314.20,32927.55,0.7384
2022-08-15,24083.95,32862.86,0.7329
2022-08-16,23868.82,32793.35,0.7279
2022-08-17,23336.35,32719.60,0.7132
2022-08-18,23221.17,32645.78,0.7113
2022-08-19,20906.77,32558.00,0.6421
2022-08-20,21146.65,32469.80,0.6513
2022-08-21,21554.00,32392.86,0.6654
2022-08-22,21301.08,32314.07,0.6592
2022-08-23,21534.51,32216.35,0.6684
2022-08-24,21424.97,32115.93,0.6671
2022-08-25,21587.84,32012.08,0.6744
2022-08-26,20246.17,31893.86,0.6348
2022-08-27,20043.99,31773.24,0.6308
2022-08-28,19673.54,31649.59,0.6216
2022-08-29,20270.96,31532.87,0.6429
2022-08-30,19825.46,31420.21,0.6310
2022-08-31,20024.67,31309.47,0.6396
2022-09-01,20105.46,31199.02,0.6444
2022-09-02,19948.86,31085.53,0.6417
2022-09-03,19803.83,30961.99,0.6396
2022-09-04,19961.91,30841.47,0.6472
2022-09-05,19797.80,30737.41,0.6441
2022-09-06,18846.15,30631.42,0.6153
2022-09-07,19292.91,30527.40,0.6320
2022-09-08,19319.12,30431.24,0.6348
2022-09-09,21363.31,30352.57,0.7038
2022-09-10,21715.21,30270.13,0.7174
2022-09-11,21732.77,30192.25,0.7198
2022-09-12,22365.21,30112.66,0.7427
2022-09-13,20165.04,30016.87,0.6718
2022-09-14,20246.37,29922.82,0.6766
2022-09-15,19696.87,29832.98,0.6602
2022-09-16,19741.58,29715.79,0.6643
2022-09-17,20120.70,29594.72,0.6799
2022-09-18,19427.10,29471.93,0.6592
2022-09-19,19557.98,29357.26,0.6662
2022-09-20,18872.95,29256.09,0.6451
2022-09-21,18506.76,29151.70,0.6348
2022-09-22,19414.54,29056.78,0.6682
2022-09-23,19326.86,28962.68,0.6673
2022-09-24,18924.77,28863.68,0.6557
2022-09-25,18793.16,28747.70,0.6537
2022-09-26,19201.13,28646.29,0.6703
2022-09-27,19106.74,28547.70,0.6693
2022-09-28,19454.94,28450.22,0.6838
2022-09-29,19540.87,28358.88,0.6891
2022-09-30,19435.19,28257.81,0.6878
2022-10-01,19311.86,28157.59,0.6858
2022-10-02,19015.29,28047.15,0.6780
2022-10-03,19633.43,27940.49,0.7027
2022-10-04,20339.97,27833.06,0.7308
2022-10-05,20155.10,27722.87,0.7270
2022-10-06,19950.55,27616.15,0.7224
2022-10-07,19539.14,27508.52,0.7103
2022-10-08,19416.18,27393.69,0.7088
2022-10-09,19428.37,27277.16,0.7123
2022-10-10,19154.40,27153.06,0.7054
2022-10-11,19039.28,27026.52,0.7045
2022-10-12,19156.91,26899.70,0.7122
2022-10-13,19387.83,26762.75,0.7244
2022-10-14,19177.69,26622.52,0.7204
2022-10-15,19069.87,26480.56,0.7201
2022-10-16,19261.75,26341.25,0.7312
2022-10-17,19557.02,26211.22,0.7461
2022-10-18,19341.41,26076.68,0.7417
2022-10-19,19132.15,25942.64,0.7375
2022-10-20,19033.38,25805.60,0.7376
2022-10-21,19174.88,25668.16,0.7470
2022-10-22,19207.63,25535.73,0.7522
2022-10-23,19565.41,25417.04,0.7698
2022-10-24,19341.46,25295.90,0.7646
2022-10-25,20094.96,25185.26,0.7979
2022-10-26,20797.03,25075.84,0.8294
2022-10-27,20280.18,24965.92,0.8123
2022-10-28,20604.61,24871.23,0.8285
2022-10-29,20803.90,24774.76,0.8397
2022-10-30,20616.70,24672.08,0.8356
2022-10-31,20490.86,24574.95,0.8338
2022-11-01,20483.97,24474.74,0.8369
2022-11-02,20148.28,24373.28,0.8267
2022-11-03,20198.11,24275.75,0.8320
2022-11-04,21157.24,24177.44,0.8751
2022-11-05,21283.47,24076.41,0.8840
2022-11-06,20946.80,23974.16,0.8737
2022-11-07,20568.57,23874.72,0.8615
2022-11-08,18520.97,23768.63,0.7792
2022-11-09,15758.29,23649.51,0.6663
2022-11-10,17541.56,23539.66,0.7452
2022-11-11,16916.85,23421.88,0.7223
2022-11-12,16771.24,23315.37,0.7193
2022-11-13,16320.50,23200.88,0.7034
2022-11-14,16629.48,23085.29,0.7203
2022-11-15,16855.59,22976.52,0.7336
2022-11-16,16659.61,22871.25,0.7284
2022-11-17,16675.18,22762.33,0.7326
2022-11-18,16661.52,22652.80,0.7355
2022-11-19,16696.00,22547.76,0.7405
2022-11-20,16246.84,22430.79,0.7243
2022-11-21,15778.02,22327.17,0.7067
2022-11-22,16172.89,22227.82,0.7276
2022-11-23,16574.06,22133.14,0.7488
2022-11-24,16583.52,22045.77,0.7522
2022-11-25,16522.39,21976.09,0.7518
2022-11-26,16448.64,21903.38,0.7510
2022-11-27,16436.07,21841.58,0.7525
2022-11-28,16212.58,21777.48,0.7445
2022-11-29,16443.04,21713.27,0.7573
2022-11-30,17176.90,21648.90,0.7934
2022-12-01,16961.29,21577.79,0.7861
2022-12-02,17075.11,21513.72,0.7937
2022-12-03,16899.51,21446.02,0.7880
2022-12-04,17121.71,21387.77,0.8005
2022-12-05,16961.35,21321.29,0.7955
2022-12-06,17070.52,21260.52,0.8029
2022-12-07,16848.25,21197.66,0.7948
2022-12-08,17231.46,21132.16,0.8154
2022-12-09,17136.15,21072.40,0.8132
2022-12-10,17124.21,21009.80,0.8151
2022-12-11,17094.36,20947.39,0.8161
2022-12-12,17195.52,20886.71,0.8233
2022-12-13,17774.92,20832.52,0.8532
2022-12-14,17809.72,20776.34,0.8572
2022-12-15,17344.05,20715.91,0.8372
2022-12-16,16606.11,20640.26,0.8045
2022-12-17,16774.39,20564.98,0.8157
2022-12-18,16776.12,20499.73,0.8184
2022-12-19,16424.13,20429.33,0.8039
2022-12-20,16901.82,20365.52,0.8299
2022-12-21,16800.53,20300.56,0.8276
2022-12-22,16814.22,20235.06,0.8309
2022-12-23,16780.52,20162.29,0.8323
2022-12-24,16837.61,20090.60,0.8381
2022-12-25,16824.84,20023.59,0.8403
2022-12-26,16879.94,19957.66,0.8458
2022-12-27,16698.91,19895.81,0.8393
2022-12-28,16536.29,19836.68,0.8336
2022-12-29,16630.59,19785.68,0.8405
2022-12-30,16593.69,19757.07,0.8399
2022-12-31,16524.22,19729.33,0.8375
2023-01-01,16606.75,19699.76,0.8430
2023-01-02,16688.72,19681.65,0.8479
2023-01-03,16670.08,19662.68,0.8478
2023-01-04,16848.37,19651.85,0.8573
2023-01-05,16824.80,19633.51,0.8569
2023-01-06,16957.86,19615.44,0.8645
2023-01-07,16942.63,19596.71,0.8646
2023-01-08,17059.24,19581.99,0.8712
2023-01-09,17182.32,19562.42,0.8783
2023-01-10,17433.91,19543.09,0.8921
2023-01-11,17833.71,19524.92,0.9134
2023-01-12,18869.70,19513.94,0.9670
2023-01-13,19868.72,19509.53,1.0184
2023-01-14,21010.92,19513.26,1.0768
2023-01-15,20876.01,19517.24,1.0696
2023-01-16,21180.41,19526.48,1.0847
2023-01-17,21178.30,19535.66,1.0841
2023-01-18,20709.67,19543.05,1.0597
2023-01-19,21071.83,19552.02,1.0777
2023-01-20,22660.72,19564.20,1.1583
2023-01-21,22803.17,19577.25,1.1648
2023-01-22,22716.28,19588.02,1.1597
2023-01-23,22929.02,19594.41,1.1702
2023-01-24,22611.13,19598.40,1.1537
2023-01-25,23109.08,19606.02,1.1787
2023-01-26,23008.69,19616.90,1.1729
2023-01-27,23070.50,19632.40,1.1751
2023-01-28,23008.81,19650.75,1.1709
2023-01-29,23775.00,19668.85,1.2088
2023-01-30,22799.43,19680.08,1.1585
2023-01-31,23130.05,19691.57,1.1746
2023-02-01,23727.20,19704.22,1.2042
2023-02-02,23505.60,19717.61,1.1921
2023-02-03,23445.81,19723.31,1.1887
2023-02-04,23355.52,19723.23,1.1842
2023-02-05,22957.23,19721.62,1.1641
2023-02-06,22745.17,19719.58,1.1534
2023-02-07,23266.27,19722.38,1.1797
2023-02-08,22937.58,19724.65,1.1629
2023-02-09,21818.20,19720.47,1.1064
2023-02-10,21620.57,19721.02,1.0963
2023-02-11,21864.86,19724.44,1.1085
2023-02-12,21772.14,19718.81,1.1041
2023-02-13,21798.72,19708.61,1.1061
2023-02-14,22222.42,19699.97,1.1280
2023-02-15,24304.61,19703.37,1.2335
2023-02-16,23742.45,19705.30,1.2049
2023-02-17,24607.34,19711.68,1.2484
2023-02-18,24636.53,19719.71,1.2493
2023-02-19,24366.99,19727.49,1.2352
2023-02-20,24797.84,19738.34,1.2563
2023-02-21,24400.39,19744.10,1.2358
2023-02-22,24163.74,19749.94,1.2235
2023-02-23,23910.03,19753.72,1.2104
2023-02-24,23175.82,19750.58,1.1734
2023-02-25,23159.82,19750.45,1.1726
2023-02-26,23542.10,19748.54,1.1921
2023-02-27,23504.19,19746.39,1.1903
2023-02-28,23145.95,19740.14,1.1725
2023-03-01,23610.66,19736.06,1.1963
2023-03-02,23470.03,19731.84,1.1894
2023-03-03,22350.10,19723.17,1.1332
2023-03-04,22334.29,19715.50,1.1328
2023-03-05,22419.82,19710.92,1.1374
2023-03-06,22414.70,19706.88,1.1374
2023-03-07,22174.65,19713.22,1.1249
2023-03-08,21701.38,19716.00,1.1007
2023-03-09,20349.81,19709.98,1.0325
2023-03-10,20240.41,19704.67,1.0272
2023-03-11,20585.23,19699.93,1.0449
2023-03-12,22065.98,19703.13,1.1199
2023-03-13,24154.43,19715.96,1.2251
2023-03-14,24769.02,19738.58,1.2549
2023-03-15,24409.80,19760.41,1.2353
2023-03-16,25043.24,19787.26,1.2656
2023-03-17,27450.63,19823.15,1.3848
2023-03-18,26985.74,19858.96,1.3589
2023-03-19,28185.20,19899.76,1.4164
2023-03-20,27834.34,19938.40,1.3960
2023-03-21,28172.80,19979.52,1.4101
2023-03-22,27341.56,20017.21,1.3659
2023-03-23,28387.89,20059.34,1.4152
2023-03-24,27464.12,20097.67,1.3665
2023-03-25,27488.95,20140.89,1.3648
2023-03-26,28049.39,20184.67,1.3896
2023-03-27,27155.00,20223.85,1.3427
2023-03-28,27283.96,20253.45,1.3471
2023-03-29,28389.29,20286.82,1.3994
2023-03-30,28021.56,20318.27,1.3791
2023-03-31,28514.68,20349.01,1.4013
2023-04-01,28494.56,20390.66,1.3974
2023-04-02,28162.00,20430.24,1.3784
